datetime,ADA/USD,ALGO/USD,ANKR/USD,ARDR/USD,ATOM/USD,BAND/USD,BAT/USD,BCH/USD,BNB/USD,BTC/USD,CHZ/USD,COMP/USD,CTSI/USD,DASH/USD,DOT/USD,ELF/USD,ENJ/USD,FTT/USD,GMT/USD,HBAR/USD,ICX/USD,IOTA/USD,LINK/USD,NEXO/USD,NMR/USD,ONT/USD,QTUM/USD,RLC/USD,RVN/USD,STORJ/USD,STX/USD,THETA/USD,TRX/USD,VET/USD,WAVES/USD,XAU/USD,XLM/USD,XRP/USD,ZEC/USD,ZIL/USD,ZRX/USD
2024-10-29,0.026355917616163627,0.052665484575020974,0.055567769514866486,0.037082395097343644,0.02614791998257951,0.09616774875388975,0.04144092259709541,0.05656113212850654,0.004719084848783885,0.04865937930160258,0.00026216067179026144,0.031848068478015426,0.05628407916684275,0.034949207949538985,0.011199339161367351,0.014816937465911305,0.030993103055896438,0.01433842259675567,0.032104206992244186,0.03698249196523905,0.05286598597586755,0.05860518436865915,0.05675228914583299,0.0283448776614718,0.08918078925780189,0.05193730837367497,0.0600883351835697,0.022355795548790455,0.058866852184313125,0.01292444984768197,0.08109561177287758,0.030685154827568673,-0.0034704441527435154,0.039256574865881716,0.008041389479405442,0.009219894432482903,0.022011596283476126,0.013683826818534547,0.000803113460079493,0.040700714845461755,0.0550141862940606
2024-10-30,-0.006117274995222652,-0.031180979948971004,-0.024835307525510462,-0.07122889433025231,-0.023796978610512116,0.0534519030942826,-0.024714014105251376,-0.04459974140353633,-0.020594671040599092,-0.009361829719743038,-0.014203171776425895,-0.007894869405767216,-0.021228574805223745,-0.015792122604268686,-0.006619394499172491,-0.020074130300581854,-0.025920419427574032,-0.02081135766358109,0.00841647553618454,-0.0276345110667438,-0.017679255629678255,-0.004674828707042257,0.04547590359178427,0.0162508843026066,-0.010095994945333135,-0.025923688039925404,-0.024565780608251254,-0.03968511834232368,-0.009191079669580271,-0.025716706219845065,-0.06511671287709203,-0.0285730147349604,0.01710866779741757,-0.02153076230280915,-0.012387802842839643,0.006203300350571388,-0.018978275450656272,-0.0014200843011686805,-0.017631332049250305,-0.016963479578656397,-0.004104415410679177
2024-10-31,-0.03891464426909047,-0.057705440461504345,-0.05743275545839135,-0.05376514955822732,-0.05386030465598049,-0.10922677302489125,-0.061741643035300185,-0.030044233315395987,-0.037825607811009035,-0.03866951097184447,-0.06782809755991404,-0.045088368264153536,-0.052865729456302454,-0.04488577388870501,-0.06170063783114902,-0.04221327494724784,-0.0667684302662383,-0.05133996603442873,-0.057403357193228914,-0.05861372106168827,-0.05479497178224676,-0.06123226717635981,-0.08540520502875724,-0.0502286867540128,-0.07927972547511007,-0.08003873559708793,-0.06337062701916235,-0.04023924578824407,-0.07257726523290921,-0.07041963895027953,-0.08015441062369968,-0.064638919310157,-0.005513091095969197,-0.05434967267041455,-0.08891567520061507,-0.016162039251695376,-0.024021870857984743,-0.02268359443643893,-0.04958368997473025,-0.059153612245862505,-0.07369127021311019
2024-11-01,0.03733282859672263,-0.005343738303995924,-0.03382718278689905,0.012356430454281968,-0.021889540817485478,-0.057861564063448494,-0.008984736125225254,-0.0423353269031908,-0.01244503975062897,-0.02514666688546454,-0.01570913898376368,-0.017493746374002778,-0.03228187175018197,0.014322916397582961,-0.01828553689691258,0.0008299120234660071,-0.021414916848356363,-0.0013219077613543725,-0.009178264065780744,-0.034030327186200665,-0.028577737578555043,-0.015361734373921769,-0.023645959934635467,-0.0014581213663001497,-0.021147753022603598,-0.020704845496078254,-0.010279712362262869,-0.017364538950153677,-0.04515012234203813,-0.012967873111657277,-0.054929816039614554,-0.02803760544462819,-0.011512397912808805,-0.030050344428219678,-0.012941385738778857,-0.0038372767155932293,-0.0015695182779494714,-0.007038091185652606,0.024559831304316306,-0.0066685425558578575,-0.032756283617785556
2024-11-02,-0.025677362766297236,-0.006274576905361144,-0.017204622599011177,-0.02181839396909497,-0.015072603420255369,-0.0235139312241353,-0.029241523470462466,0.009037833446364454,-0.010527103115271446,-0.004134904751886889,-0.01709149966330181,-0.019310673614861357,-0.004477376680655269,-0.0010045302208371615,0.004111463160986187,-0.017576321291946622,-0.018868229262207617,-0.053167082255242644,-0.009623373772395133,-0.01180964829927923,-0.015335321630649483,-0.015654307560103775,-0.004978132490949766,-0.009252413144461135,-0.025464870939578298,-0.014362973006893561,-0.012188475801017038,0.03018594039149941,-0.02335359017393835,-0.025779536094219097,-0.020196387346828194,-0.012459856659762517,-0.013711908916113576,-0.014834954890100716,-0.03743342075861942,-0.002806054951096736,-0.008475105250387246,-0.015553822584844685,-0.030049758155928544,-0.017345268306383225,-0.030541776154722797
2024-11-03,-0.04286545383355535,-0.039140953341509944,-0.033525843398787676,0.015540674195087225,-0.02727558961463794,-0.03900102208112117,-0.026418368219111373,-0.04106769936821445,-0.022654492537997013,-0.012125539914153455,-0.0506179104240265,-0.020263213644093434,-0.04825966565828787,-0.024111514997932536,-0.028656032119879375,-0.024130112913694633,-0.046569496705564165,-0.0823022196585558,-0.01483207504471802,-0.04743425124974939,-0.02690395906197584,-0.020202095295910494,-0.03887653905987693,-0.012184821971496743,-0.02477589560225426,-0.038741791887298364,-0.025453377311728486,-0.06309684913633694,-0.035191850463675636,-0.03593469799583839,-0.06114609187297189,-0.04562786636613825,-0.010387181823059657,-0.02897094241845802,-0.003978485707068956,-0.0019210545375012576,-0.021918587887630007,-0.015272705954303386,0.009349747136422691,-0.04036152661947261,-0.0381789528088279
2024-11-04,-0.02776674674264146,-0.004233397624600363,-0.024108316613871528,-0.055724559324998355,-0.012623259294537425,-0.018460575878280032,-0.011854084256825555,-0.039889707553550896,-0.016414877231289468,-0.01894968179668955,-0.017321274580874804,0.005373496767067706,-0.03462652779791867,-0.01727108490055555,-0.010934416007672797,-0.03195814082423343,-0.03201481941011175,-0.04849822786282175,-0.029817618736825757,-0.006582347304993706,-0.02567027359394971,-0.03256723262034082,-0.04922325238282462,-0.03839019212896233,-0.014377687630725092,-0.027181403880710803,-0.023252562790678347,-0.016996117182621104,-0.028189960213645022,-0.02679185632728305,-0.022500869303833795,-0.03613787299945698,-0.019345669802584106,-0.022896281054112642,0.017053375316376178,-0.0025631750443371737,0.004901775710777882,-0.000632988423868555,-0.0008799772864246849,-0.02854338941502361,-0.039589693304461306
2024-11-05,0.026260534007806806,0.0441498097628068,0.040874731972369543,0.05530487787634609,0.07592808866177465,0.046718194865290046,0.05130471679647949,0.043860686708996864,0.01815479454870579,0.01829459754574055,0.05124273462715994,-0.003027872628014231,0.04800323071935714,0.02412563900139974,0.03344253621289921,0.02496176264072795,0.05367982808340779,0.04730023672626824,0.00870601304470757,0.07910940344908718,0.040954078138540566,0.05182190385834431,0.05894104961332454,0.01121533592232675,0.038859345418835484,0.05012864565297857,0.05071486198011488,0.05646367370815071,0.043989560457902435,0.05734703739063393,0.035043754254949835,0.06898528275650068,-0.014484989204943,0.041091567132319526,-0.015893754581255963,-0.0011413812782236337,0.02828216292844286,0.019994399830761834,0.033480543043660015,0.0489009147154617,0.05094293438877134
2024-11-06,0.09589322369240036,0.07222777445069958,0.10481062434033661,0.08717066445214278,0.07483300148653596,0.1343992184974732,0.09128399193099751,0.11304081726723467,0.05333391905162975,0.09130134533852757,0.08069263102580587,0.08802701544189069,0.10334180884300129,0.0657807225161112,0.07550469062377435,0.06792927810180681,0.11845718471190735,0.0657182302923146,0.12779716113301473,0.07156962335998442,0.09454671009101626,0.08701227315370157,0.12108341601967222,0.08273192257867516,0.10892673249662096,0.09738831185141321,0.07396988648586862,0.06986740444791271,0.10102982897805858,0.08264065763714833,0.1361565202494338,0.1180806113490525,0.012482440464867135,0.08690367959720346,-0.09513889022714143,-0.029828698814280397,0.04502521120090721,0.05620804132891108,0.11436969354508257,0.08865852039170753,0.10943398651871283
2024-11-07,0.10050064441226245,-0.0014556176317154328,-0.027063278553554934,0.047545969505324,-0.019906869336828368,-0.02663193063773618,-0.020207423029787303,-0.02632611607964542,-0.006624057875423736,-0.019741180989417906,-0.041198238276119376,0.02425657015861648,-0.008999549755101213,-0.0009309671861705282,0.00859752069159423,0.005995156904762572,-0.021656105197174803,-0.03849265240343558,0.03735511745493662,0.008982753092161622,-0.018260667622820578,-0.015601742030130709,-0.006107294816513502,0.0004785068739438583,-0.016558524985538968,-0.019998027284735747,-0.008620311516713372,-0.037119258306915266,-0.04602804073794791,-0.07920080113626317,-0.03434120401291539,-0.02636033392570145,-0.04235161282348039,-0.016681754825823562,-0.2701911292562012,0.005540219365832798,0.03737854075185712,-0.006617986663720252,-0.046563196609585175,-0.01172037371290621,-0.003293797086070256
2024-11-08,0.09793226120267759,0.07049697814144998,0.010909594916630915,0.002911745986734009,0.04147307872705825,-0.007520017659602309,-0.0022095755853519462,0.006144600220733939,-0.0047838308613265546,0.004778672259318305,-0.013537861566614634,-0.0017457892367309991,0.0036654097735541492,0.01072467079430085,0.03729946143410332,-0.002014456282888077,0.012908175774532672,-0.024753168382712402,0.0232298155710966,0.056190542416368415,0.013768671006991886,0.01932990812460864,0.0826339994859511,0.04210197799155832,0.008883698369712308,0.01674828081052305,0.016114444479390158,-0.005420387421671873,0.012370047237594033,-0.006356934217027727,-0.011061116713360464,0.010446914849491661,0.0058330713294407754,0.025450900782615166,-0.01250561464560647,-0.00385647842523196,-0.0071461940246609285,-0.003125551964526039,0.05208302140196468,0.019817166856543014,-0.0019290363154081773
2024-11-09,0.09767173665604376,0.014791679918244729,0.04811019270946496,0.0039817597831073226,0.014214173458194482,0.040809903713647545,0.02064521996767228,0.061353446150538504,0.03720973061049007,-0.004136178300536038,0.030587200089034264,0.015846208657111165,0.074832348042815,0.043530780656463985,0.06586439759333075,0.014497487173634563,0.029618206497967904,0.0882963581256542,0.0457398420820274,0.0171445048395233,0.019250285037780875,0.020760766858549516,-0.0043112138051305555,0.03402289891334076,0.033086071695657304,0.030955053077430912,0.016589328546815888,0.04457646749532089,0.03222800103692468,0.038899036562333025,0.04792400879886569,0.06426597425806929,-0.004056789574570532,0.032946858370608435,-0.023993844152009423,-0.0034654679875755446,0.001441102673081264,0.005313335593812365,0.0020669214336751767,0.020672158978521857,0.02671551943158653
2024-11-10,0.16639724341590345,0.07434999044109225,0.039991555738841944,0.08935966651126098,0.08356090468631117,0.0038308733153625645,0.0379488892116083,0.07071669049406781,-0.005908636330033542,0.03437981305332717,0.03225659923109393,0.031460104026401814,0.0009658674228375207,0.031338426986237025,0.12409662537917066,0.033226937060486246,0.027509924525576324,0.03226188913626113,0.002728896923423294,0.03144947684960715,0.03332639610884832,0.06889856484773971,0.01664680415430607,0.004754993682377355,-0.028390851440046553,0.027230408274132176,0.03262047440135265,-3.915546744333309e-05,0.04212333790835383,-0.0019371792835723468,0.03704213342423079,0.04172622368666684,0.004729056278736508,0.08275583239700615,-0.041126282346228456,0.0001263197141675742,0.04819836103863587,0.04456835188441777,-0.023625684124247308,0.05059725734792234,0.031460434231393525
2024-11-11,0.007804614829665293,0.08137144707659098,0.03757735171915885,0.07950572283269651,0.054595593039494926,0.03672315187153321,0.049084426091609235,0.04361227223425393,0.04082435294425826,0.08635313893236135,0.06192920465883121,0.055491308003346826,0.0275781393913895,0.019854462406171794,0.0736641140700119,0.024746455675283687,0.035561173340121446,0.08835188641585057,0.03663766469081177,0.05851364313409587,0.03474143080377965,0.06865865867764008,0.023203944716343405,0.04176027791433323,0.02082746651028035,0.04087889498009451,0.05792466784611346,0.05970721581392771,0.028437545402982864,0.046358364484664114,0.20082244745810593,0.10150753157729081,0.019034948180963324,0.10581529896915472,-0.022317652030454313,-0.023248102668346482,0.046086636098913114,0.045446394999280534,-0.010952888551875959,0.11780200332067245,0.053917859686030106
2024-11-12,-0.1333457731534273,-0.05711505165677606,0.04047224323109447,-0.05336790446621348,-0.08665902261805643,-0.03777797224327183,-0.010410848754593395,-0.13365625755351848,-0.06988352500192847,-0.035470019249027276,-0.07654084911252676,-0.08945060899236842,-0.07019035703753158,-0.028549634244508775,-0.08508085369699406,-0.016636346505199726,-0.0647042336187628,-0.08490414458041788,-0.07698365221859718,0.10869728983825144,-0.031413357199127065,-0.022169890659022026,-0.09459707482710376,-0.05493771208729055,-0.08876435580787756,-0.03231188213803175,-0.07228214722265358,-0.06105709437441882,-0.07699418862664315,-0.04574721251642383,-0.11435921733373375,-0.09969615393611095,0.10421567620429188,-0.06965872569726322,-0.11358617137765437,-0.0071904617750666484,0.1376618981549641,0.10567619514451175,-0.09158106381301531,-0.06395214991400429,-0.03187013807074901
2024-11-13,0.08703796597831806,0.0006259759237969703,-0.00619446107288163,0.10813836504573672,0.03105895146111759,0.03584072963026082,0.016699715114807015,0.08408923646995611,0.03170912501940094,0.05759575907773602,0.01067764306722703,0.005673748607681044,0.07049218583829507,0.025287072149449773,0.013198482397911403,0.03171400535016493,0.033135420922684386,0.08076912792589097,0.029841918514277123,-0.041910314667134095,0.02444736903451515,0.02819422532568161,0.012648090420665309,0.02685406106346737,-0.03522563045801648,0.0558788692184002,0.01828336613983267,0.017404248657365187,0.08554526553793432,0.029993459612061124,0.025322965697450767,0.06226732657782014,-0.024982627240253314,0.018539271457257173,-0.13004583186696053,-0.0018937027655468374,-0.049232890744645146,-0.004817558668397892,-0.043912929325847255,0.034486391741512704,0.030182220110906266
2024-11-14,-0.004096457814973142,0.0016242351864197736,-0.044570711163417105,-0.05015918114124156,-0.026478654545568234,-0.017586531266079713,-0.03311707404326538,-0.05701251424947003,0.002692719217614575,-0.033383562061228535,-0.03148656727960774,-0.04910074042782558,-0.04085057848371171,-0.015367645597727967,-0.053182563569172885,-0.029011224036699174,-0.03328275088481104,-0.07310186843648683,-0.041423457041709924,0.07735224178220017,-0.021868306891578655,-0.004560231487147524,-0.028265511264363278,-0.014879984092594827,-0.03509627342043088,-0.040709012867007795,0.03869538242233987,-0.07198679064274256,-0.036022701568065016,-0.06586850566259217,-0.08479833618486401,-0.07457932302477606,-0.013980498920078112,-0.05968587156164601,0.044743560297198934,-0.006577359102583688,0.04704512915721061,0.1173298407857723,-0.04663351923526462,-0.035891494925630096,-0.044618159797915724
2024-11-15,0.22168931565892797,0.2782193424511061,0.0887434665825813,0.04523144576619048,0.06992107347389406,0.06263177900595998,0.06809226968544299,0.03890737788056364,-0.003121822895724601,0.03967779071359337,0.08399859790997447,0.0618814933780052,0.05565840391145775,0.11139933170151405,0.08500376361522187,0.04947044593162973,0.05728677338086474,0.043436503612906574,0.017552113035860257,0.1376669288645622,0.06101270643973163,0.10878519637425604,0.0743762543347083,0.04854155576299699,0.0615729512450161,0.07238081101523666,0.06874631627182515,0.06665318888992879,0.05775510975995507,0.07969015688423119,0.04539950639262499,0.06086786100225548,0.08519068095844662,0.09287808172155919,-0.02070492824814201,-0.0038506648518488204,0.11611363860044735,0.15330416573731734,0.0621149408750033,0.10761516509171519,0.05986568241426198
